300	2.30989	0.25984
310	2.2905	0.16449
320	2.27277	0.10715
330	2.25652	0.07163
340	2.24158	0.04904
350	2.22783	0.0343
360	2.21515	0.02448
370	2.20343	0.01779
380	2.19257	0.01315
390	2.18249	0.00987
400	2.17313	0.00751
410	2.16442	0.0058
420	2.15629	0.00453
430	2.14871	0.00358
440	2.14161	0.00286
450	2.13497	0.00231
460	2.12874	0.00188
470	2.12289	0.00154
480	2.11739	0.00128
490	2.11222	0.00107
500	2.10734	0.000896
510	2.10274	0.000759
520	2.0984	0.000646
530	2.09429	0.000554
540	2.09041	0.000477
550	2.08673	0.000414
560	2.08324	0.00036
570	2.07993	0.000315
580	2.07678	0.000277
590	2.07379	0.000245
600	2.07095	0.000217
610	2.06824	0.000193
620	2.06566	0.000173
630	2.0632	0.000155
640	2.06085	0.000139
650	2.05861	0.000126
660	2.05646	0.000114
670	2.05441	0.000104
680	2.05245	9.44e-05
690	2.05058	8.62e-05
700	2.04878	7.89e-05
710	2.04705	7.24e-05
720	2.0454	6.67e-05
730	2.04381	6.15e-05
740	2.04229	5.68e-05
750	2.04082	5.26e-05
760	2.03942	4.89e-05
770	2.03806	4.54e-05
780	2.03676	4.23e-05
790	2.03551	3.95e-05
800	2.0343	3.69e-05
810	2.03313	3.46e-05
820	2.03201	3.24e-05
830	2.03093	3.05e-05
840	2.02989	2.87e-05
850	2.02888	2.7e-05
860	2.0279	2.55e-05
870	2.02696	2.41e-05
880	2.02606	2.28e-05
890	2.02518	2.16e-05
900	2.02433	2.05e-05
910	2.02351	1.94e-05
920	2.02271	1.85e-05
930	2.02194	1.76e-05
940	2.0212	1.67e-05
950	2.02047	1.6e-05
960	2.01977	1.52e-05
970	2.01909	1.45e-05
980	2.01844	1.39e-05
990	2.0178	1.33e-05
1000	2.01718	1.28e-05
1010	2.01658	1.22e-05
1020	2.01599	1.17e-05
1030	2.01543	1.13e-05
1040	2.01487	1.08e-05
1050	2.01434	1.04e-05
1060	2.01382	1e-05
1070	2.01331	9.66e-06
1080	2.01282	9.31e-06
1090	2.01234	8.98e-06
1100	2.01188	8.67e-06
1110	2.01142	8.37e-06
1120	2.01098	8.09e-06
1130	2.01055	7.82e-06
1140	2.01013	7.57e-06
1150	2.00973	7.33e-06
1160	2.00933	7.1e-06
1170	2.00894	6.88e-06
1180	2.00856	6.67e-06
1190	2.0082	6.47e-06
1200	2.00784	6.28e-06
1210	2.00749	6.1e-06
1220	2.00715	5.93e-06
1230	2.00681	5.76e-06
1240	2.00649	5.6e-06
1250	2.00617	5.45e-06
1260	2.00586	5.3e-06
1270	2.00556	5.17e-06
1280	2.00526	5.03e-06
1290	2.00497	4.9e-06
1300	2.00469	4.78e-06
1310	2.00441	4.66e-06
1320	2.00414	4.55e-06
1330	2.00388	4.44e-06
1340	2.00362	4.34e-06
1350	2.00337	4.24e-06
1360	2.00312	4.14e-06
1370	2.00288	4.05e-06
1380	2.00265	3.96e-06
1390	2.00242	3.87e-06
1400	2.00219	3.79e-06
1410	2.00197	3.7e-06
1420	2.00175	3.63e-06
1430	2.00154	3.55e-06
1440	2.00133	3.48e-06
1450	2.00113	3.41e-06
1460	2.00093	3.34e-06
1470	2.00074	3.28e-06
1480	2.00054	3.21e-06
1490	2.00036	3.15e-06
1500	2.00017	3.09e-06
1510	1.99999	3.03e-06
1520	1.99982	2.98e-06
1530	1.99964	2.92e-06
1540	1.99947	2.87e-06
1550	1.99931	2.82e-06
1560	1.99914	2.77e-06
1570	1.99898	2.72e-06
1580	1.99883	2.68e-06
1590	1.99867	2.63e-06
1600	1.99852	2.59e-06
1610	1.99837	2.55e-06
1620	1.99823	2.51e-06
1630	1.99808	2.47e-06
1640	1.99794	2.43e-06
1650	1.9978	2.39e-06
1660	1.99767	2.35e-06
1670	1.99754	2.32e-06
1680	1.99741	2.28e-06
1690	1.99728	2.25e-06
1700	1.99715	2.21e-06
1710	1.99715	2.21e-06
1720	1.99715	2.21e-06
1730	1.99715	2.21e-06
1740	1.99715	2.21e-06
1750	1.99715	2.21e-06
1760	1.99715	2.21e-06
1770	1.99715	2.21e-06
1780	1.99715	2.21e-06
1790	1.99715	2.21e-06
1800	1.99715	2.21e-06
1810	1.99715	2.21e-06
1820	1.99715	2.21e-06
1830	1.99715	2.21e-06
1840	1.99715	2.21e-06
1850	1.99715	2.21e-06
1860	1.99715	2.21e-06
1870	1.99715	2.21e-06
1880	1.99715	2.21e-06
1890	1.99715	2.21e-06
1900	1.99715	2.21e-06
1910	1.99715	2.21e-06
1920	1.99715	2.21e-06
1930	1.99715	2.21e-06
1940	1.99715	2.21e-06
1950	1.99715	2.21e-06
1960	1.99715	2.21e-06
1970	1.99715	2.21e-06
1980	1.99715	2.21e-06
1990	1.99715	2.21e-06
2000	1.99715	2.21e-06
2010	1.99715	2.21e-06
2020	1.99715	2.21e-06
2030	1.99715	2.21e-06
2040	1.99715	2.21e-06
2050	1.99715	2.21e-06
2060	1.99715	2.21e-06
2070	1.99715	2.21e-06
2080	1.99715	2.21e-06
2090	1.99715	2.21e-06
2100	1.99715	2.21e-06
2110	1.99715	2.21e-06
2120	1.99715	2.21e-06
2130	1.99715	2.21e-06
2140	1.99715	2.21e-06
2150	1.99715	2.21e-06
2160	1.99715	2.21e-06
2170	1.99715	2.21e-06
2180	1.99715	2.21e-06
2190	1.99715	2.21e-06
2200	1.99715	2.21e-06
2210	1.99715	2.21e-06
2220	1.99715	2.21e-06
2230	1.99715	2.21e-06
2240	1.99715	2.21e-06
2250	1.99715	2.21e-06
2260	1.99715	2.21e-06
2270	1.99715	2.21e-06
2280	1.99715	2.21e-06
2290	1.99715	2.21e-06
2300	1.99715	2.21e-06
2310	1.99715	2.21e-06
2320	1.99715	2.21e-06
2330	1.99715	2.21e-06
2340	1.99715	2.21e-06
2350	1.99715	2.21e-06
2360	1.99715	2.21e-06
2370	1.99715	2.21e-06
2380	1.99715	2.21e-06
2390	1.99715	2.21e-06
2400	1.99715	2.21e-06
2410	1.99715	2.21e-06
2420	1.99715	2.21e-06
2430	1.99715	2.21e-06
2440	1.99715	2.21e-06
2450	1.99715	2.21e-06
2460	1.99715	2.21e-06
2470	1.99715	2.21e-06
2480	1.99715	2.21e-06
2490	1.99715	2.21e-06
2500	1.99715	2.21e-06
