2500.000000	0.962329
2495.000000	0.96740451
2490.000000	0.96604253
2485.000000	0.95994023
2480.000000	0.96526387
2475.000000	0.96448297
2470.000000	0.96484188
2465.000000	0.96793574
2460.000000	0.96165565
2455.000000	0.96020455
2450.000000	0.9644361
2445.000000	0.96707299
2440.000000	0.96642241
2435.000000	0.96478946
2430.000000	0.96597385
2425.000000	0.96396525
2420.000000	0.96825406
2415.000000	0.96312505
2410.000000	0.96298798
2405.000000	0.96618891
2400.000000	0.96027278
2395.000000	0.96464679
2390.000000	0.96165142
2385.000000	0.96602663
2380.000000	0.96477712
2375.000000	0.96190518
2370.000000	0.96375633
2365.000000	0.96189242
2360.000000	0.96339212
2355.000000	0.96609843
2350.000000	0.96219598
2345.000000	0.96495257
2340.000000	0.96398173
2335.000000	0.96272963
2330.000000	0.96381724
2325.000000	0.96319576
2320.000000	0.96390006
2315.000000	0.96228267
2310.000000	0.96475763
2305.000000	0.96460177
2300.000000	0.96430934
2295.000000	0.96391799
2290.000000	0.96352883
2285.000000	0.96424166
2280.000000	0.96465821
2275.000000	0.9634417
2270.000000	0.96341186
2265.000000	0.96257653
2260.000000	0.96076154
2255.000000	0.96241537
2250.000000	0.96125689
2245.000000	0.96032381
2240.000000	0.96143543
2235.000000	0.96022182
2230.000000	0.96118912
2225.000000	0.95999108
2220.000000	0.95968286
2215.000000	0.96145362
2210.000000	0.96071991
2205.000000	0.95972128
2200.000000	0.95977754
2195.000000	0.95947006
2190.000000	0.95888359
2185.000000	0.95917466
2180.000000	0.95976751
2175.000000	0.95946269
2170.000000	0.95880587
2165.000000	0.95786068
2160.000000	0.95693662
2155.000000	0.95647352
2150.000000	0.95593034
2145.000000	0.95687409
2140.000000	0.95618243
2135.000000	0.95607983
2130.000000	0.95629287
2125.000000	0.95658215
2120.000000	0.95682997
2115.000000	0.955216
2110.000000	0.95564061
2105.000000	0.95500002
2100.000000	0.95527125
2095.000000	0.95542032
2090.000000	0.95465813
2085.000000	0.9540763
2080.000000	0.9543397
2075.000000	0.95518172
2070.000000	0.9548617
2065.000000	0.95398303
2060.000000	0.95479417
2055.000000	0.95436574
2050.000000	0.95422532
2045.000000	0.95421343
2040.000000	0.95393262
2035.000000	0.95462372
2030.000000	0.95446955
2025.000000	0.95412576
2020.000000	0.95343096
2015.000000	0.95358796
2010.000000	0.95328225
2005.000000	0.95387014
2000.000000	0.95477496
1995.000000	0.95499845
1990.000000	0.95424229
1985.000000	0.95367579
1980.000000	0.9537838
1975.000000	0.95306703
1970.000000	0.95385165
1965.000000	0.95411197
1960.000000	0.95245271
1955.000000	0.95293885
1950.000000	0.95251744
1945.000000	0.95200862
1940.000000	0.9532386
1935.000000	0.95203302
1930.000000	0.9515978
1925.000000	0.95147191
1920.000000	0.95060438
1915.000000	0.94972831
1910.000000	0.94924392
1905.000000	0.94923105
1900.000000	0.94751049
1895.000000	0.94836337
1890.000000	0.94937634
1885.000000	0.94809616
1880.000000	0.94732506
1875.000000	0.94668527
1870.000000	0.94575136
1865.000000	0.94485138
1860.000000	0.94455322
1855.000000	0.94495514
1850.000000	0.94491063
1845.000000	0.94360723
1840.000000	0.94287667
1835.000000	0.94318719
1830.000000	0.94302682
1825.000000	0.94327492
1820.000000	0.94299222
1815.000000	0.94287634
1810.000000	0.94289326
1805.000000	0.94338397
1800.000000	0.94365969
1795.000000	0.9434097
1790.000000	0.94332413
1785.000000	0.9422997
1780.000000	0.94250053
1775.000000	0.94302124
1770.000000	0.94275237
1765.000000	0.94212813
1760.000000	0.94180172
1755.000000	0.94203322
1750.000000	0.94068117
1745.000000	0.94040477
1740.000000	0.94103471
1735.000000	0.94144878
1730.000000	0.9407952
1725.000000	0.94018132
